K,method,variant,classifier,acc_S_test_mean,acc_S_test_std,auc_S_test_mean,auc_S_test_std,acc_M_test_mean,acc_M_test_std,auc_M_test_mean,auc_M_test_std,acc_SM_mean,acc_SM_std,auc_SM_mean,auc_SM_std,acc_MS_mean,acc_MS_std,auc_MS_mean,auc_MS_std,asymmetry_mean,asymmetry_std,n_features,n_features_passing_threshold
6,xgb_gain,soft,xgboost,0.8615696803196803,0.003396360548331125,0.9311958988813384,0.0028256777448195805,0.8753558941058941,0.0035120256194940795,0.9333425814944297,0.0024046334827955117,0.7855082417582417,0.012549054082271893,0.8507784989111787,0.008917754785187826,0.8207754745254745,0.004441884770310743,0.8573226880512095,0.0041235888640087075,0.03526723276723271,0.01110056323515349,6.0,3.0
7,xgb_gain,soft,xgboost,0.868831168831169,0.0032855512292177653,0.9346466720093094,0.002647672733857833,0.8971778221778222,0.0037838344978554715,0.9457790180598622,0.002247971427432312,0.8167632367632368,0.011994135329940803,0.8821541199185431,0.006515548577652886,0.8396003996003996,0.0014049808313239254,0.8767885196721361,0.0019273911707278482,0.022837162837162788,0.01125610010219627,7.0,3.0
8,xgb_gain,soft,xgboost,0.8684502997002997,0.002962982714963754,0.9345934909246598,0.0026519200322372982,0.8974525474525474,0.003909965486368419,0.9459333342731195,0.0021593025385992517,0.8187962037962038,0.01086534118595633,0.8825059991831345,0.0066022423105836885,0.8386251248751249,0.001699257806381454,0.8763213303928838,0.0019530819245109823,0.01982892107892103,0.009992410179488135,8.0,3.0
9,xgb_gain,soft,xgboost,0.8785526973026974,0.0032526819300313977,0.9432897787152907,0.0024969919730966467,0.8982767232767233,0.003429049340211083,0.9471829915214656,0.002118761575778502,0.8232405094905095,0.01008830420401233,0.8853742583590236,0.005119885405002234,0.8389335664335664,0.0025019926511946956,0.8815870769465299,0.002115267783108043,0.015693056943056893,0.009083529417220765,9.0,4.0
10,xgb_gain,soft,xgboost,0.8901723276723276,0.002803878701367701,0.9475959698393515,0.0025291565060070477,0.8983766233766234,0.0030487518383224073,0.9483504569855719,0.001987512525990793,0.6880881618381618,0.012040313886696524,0.824369999006987,0.009899439009018414,0.841692057942058,0.0021847572768261443,0.8904335910717653,0.0021817534125961467,0.15360389610389608,0.011696906262258508,10.0,4.0
11,xgb_gain,soft,xgboost,0.8969655344655344,0.002735846911800416,0.9517991140353154,0.0024871857999725186,0.8998314185814186,0.0031254974025328648,0.9502664558842755,0.002051016189381129,0.675546953046953,0.009254692474110074,0.8264434340634391,0.007698142742774165,0.8410614385614386,0.0017726972014028477,0.8903431530382704,0.002370307843438266,0.16551448551448547,0.009563591720483475,11.0,4.0
12,xgb_gain,soft,xgboost,0.9003246753246753,0.0031670583196887173,0.9559898580440539,0.002395560580315183,0.9081106393606394,0.002921082065657499,0.9569417517422638,0.0019711305259763516,0.6805457042957043,0.010920596113190682,0.8342565233842082,0.007086785118883352,0.8428246753246753,0.0019860224361924247,0.8934138785165884,0.0024142301953590617,0.162278971028971,0.01132885434233536,12.0,4.0
13,xgb_gain,soft,xgboost,0.9003184315684315,0.0031011391166930087,0.9557407674119087,0.00246564866884524,0.9099962537462538,0.0029829696135577535,0.9588551137299264,0.001903562209526585,0.6724438061938062,0.008944521710190704,0.8313733860420299,0.006912552766867294,0.8495117382617382,0.0014694654994302486,0.8996225100449001,0.00281508887392,0.177067932067932,0.009034161157917485,13.0,5.0
14,xgb_gain,soft,xgboost,0.9006493506493506,0.003316876523043655,0.9562400792264679,0.0024034463183591026,0.9099213286713287,0.0033217907419797314,0.9594695514275934,0.002002583352579516,0.689542957042957,0.013250684638754466,0.842331609574242,0.007606062451449744,0.8503096903096903,0.0016811344885232869,0.9010240008493005,0.0029879947649767784,0.16076673326673324,0.013059810097905437,14.0,6.0
15,xgb_gain,soft,xgboost,0.9007367632367632,0.0028510186994938676,0.9562661520547385,0.0024274563834817704,0.910501998001998,0.0034854773831393634,0.9598397450451646,0.0020811103775472293,0.6971603396603396,0.013021648970492636,0.854713433419727,0.007207974416384034,0.8515359640359641,0.0014607721094794777,0.9022924022780415,0.0029674109001515555,0.15437562437562433,0.013164686547924815,15.0,6.0
16,xgb_gain,soft,xgboost,0.9008116883116883,0.0030345858903861747,0.9562778692336634,0.0023981034030995797,0.9103271728271729,0.003140331391669398,0.9595853353689268,0.002050289871676049,0.6972739760239761,0.012009520712362649,0.8567966621290797,0.006681031844556059,0.8516570929070928,0.0018746120792222656,0.9025568016523936,0.00277783893590136,0.15438311688311684,0.012474830565421,16.0,7.0
17,xgb_gain,soft,xgboost,0.9003558941058941,0.0029710046593298886,0.9561273298379941,0.002371851652058594,0.9108703796203796,0.003206532706988696,0.9596662515805873,0.002084069441726987,0.6961763236763236,0.012758868557313832,0.8578092045317319,0.006922220252119396,0.8518269230769231,0.0015502796037411349,0.9023274364870894,0.002708476304688698,0.1556505994005994,0.012757329723826896,17.0,8.0
18,xgb_gain,soft,xgboost,0.9007492507492507,0.0030605737489400155,0.9563578108330232,0.002448132154414431,0.9114885114885114,0.0040772505777282855,0.9616282864862409,0.002136396687715746,0.6955806693306693,0.012183742763871977,0.8573486336964734,0.0074439753675095265,0.8497177822177822,0.002058920981369625,0.8998636807747697,0.002608214123274818,0.15413711288711288,0.012028285781092208,18.0,8.0
19,xgb_gain,soft,xgboost,0.9028159340659341,0.002840340270742594,0.9576240614405573,0.0024136067657823325,0.9124313186813187,0.00359553516214738,0.962474583670575,0.0019924877401367837,0.7020254745254746,0.013281372529262292,0.8532947142143572,0.00743270059532341,0.8487574925074926,0.002097148878051382,0.8974001269085561,0.002533368588561072,0.1467320179820179,0.013311115590256158,19.0,8.0
20,xgb_gain,soft,xgboost,0.9028971028971029,0.003369168919508083,0.9577119449606337,0.002476889681426803,0.9124125874125874,0.0036722182932198695,0.9624497115646591,0.0019933041984744847,0.7019118381618382,0.014899986772417998,0.8523521404295005,0.007962325641667935,0.8486051448551448,0.0023594985317619954,0.8971734451238073,0.00264303320218862,0.14669330669330666,0.01471136289869237,20.0,9.0
21,xgb_gain,soft,xgboost,0.9036213786213786,0.0028991758531018933,0.9578481365038558,0.002440268313320312,0.9125249750249751,0.0034500712057702857,0.9624306497074354,0.002013549667765157,0.7056630869130869,0.017302994034156118,0.8525333128410052,0.008227089134357022,0.8487200299700299,0.0019062802899494928,0.8972870576601221,0.0027394269373723946,0.143056943056943,0.017331299770144283,21.0,10.0
22,xgb_gain,soft,xgboost,0.9035526973026974,0.0032440410092086478,0.9578677238720321,0.002475281002226937,0.9125561938061939,0.0037913048644322178,0.9623667931094879,0.0019597407473080134,0.7056918081918082,0.015229941640829065,0.8515820099605689,0.007333091829848873,0.8488286713286713,0.0021697942090789664,0.897055896401301,0.0025986006852935146,0.14313686313686308,0.015125037219437363,22.0,13.0
23,xgb_gain,soft,xgboost,0.9034902597402598,0.003299976656197586,0.9578484967205622,0.002453592061028722,0.9120254745254746,0.0034973249468840447,0.9622994091947014,0.0019287007536287763,0.7108803696303696,0.015056353219649033,0.8498029634576213,0.007461661280880894,0.8486925574425574,0.0022955906663098638,0.8974490929899271,0.0028496191454295042,0.13781218781218776,0.015217261888028152,23.0,14.0
24,xgb_gain,soft,xgboost,0.903459040959041,0.0031259240830865645,0.9576670738103056,0.0024742207559229315,0.9123439060939061,0.00376122527606267,0.9622962732821623,0.0019913058856244423,0.7056168831168831,0.012650334212551267,0.8470377666165003,0.007956109823152698,0.8489685314685314,0.0019790012850219685,0.8967492626005363,0.002805825976252362,0.14335164835164832,0.012632118196709303,24.0,15.0
25,xgb_gain,soft,xgboost,0.9032467532467532,0.0032463993303486617,0.9575320627175022,0.00261223425618638,0.9122127872127871,0.003642056562502506,0.9623322076275374,0.0019330548167077063,0.7075511988011989,0.013007001071022048,0.8483384415908766,0.008297840889071066,0.8491783216783217,0.0022242300551729394,0.897441057943056,0.0030488098041586984,0.1416271228771228,0.012863251608145925,25.0,18.0
26,xgb_gain,soft,xgboost,0.9031718281718282,0.0032329217976836046,0.9575599413074437,0.0025050101006179252,0.9122877122877122,0.003864954394953723,0.9628067221864051,0.001958187119251969,0.6921141358641358,0.009430542121058596,0.8412742060012915,0.009363387370535338,0.8488499000999001,0.002621200277022244,0.8972160158148546,0.002875834801017823,0.1567357642357642,0.009947745986684775,26.0,19.0
27,xgb_gain,soft,xgboost,0.9033778721278722,0.0032558092306559094,0.9575338856323496,0.002561834035974138,0.9122127872127871,0.003516398746761587,0.9627292927477118,0.0020039120695234318,0.6911438561438562,0.01046083890950056,0.8413629433129308,0.009262200972292457,0.8487425074925075,0.0016907513296197834,0.897318364078479,0.00248052644599126,0.1575986513486513,0.010424602680843371,27.0,22.0
28,xgb_gain,soft,xgboost,0.9033841158841159,0.0030703460198334485,0.957577708879532,0.002564385440760008,0.912293956043956,0.00370954795052706,0.9626335655478387,0.0020653690669045406,0.6903496503496503,0.013003449701275717,0.8420516145941971,0.008830782576521186,0.8489722777222777,0.0021707528627927597,0.8972975936401261,0.0026624831160322834,0.15862262737262736,0.012592236294971589,28.0,24.0
29,xgb_gain,soft,xgboost,0.9034652847152846,0.00294297162810955,0.957527195893517,0.002569901401560041,0.9123688811188811,0.003684373122647343,0.9626417975131762,0.002055775353108943,0.6886775724275724,0.009351612529643552,0.8419096991919168,0.009157431651615307,0.8487112887112888,0.002126676421936162,0.8972276863371395,0.0027407263797711405,0.16003371628371627,0.009030298518408548,29.0,25.0
30,xgb_gain,soft,xgboost,0.9037962037962037,0.0029665606921316715,0.9575667963405226,0.002555494376975366,0.9124500499500499,0.0033110565896946726,0.9626596103072751,0.0020622461180877624,0.6904258241758241,0.009876741257862278,0.8423995271711305,0.008946358157175198,0.8488361638361639,0.0019912605127409212,0.897107531329809,0.00263619354351005,0.15841033966033963,0.009735225938279113,30.0,29.0
31,xgb_gain,soft,xgboost,0.9033966033966034,0.0031677838415425917,0.9573335443278002,0.0025470088712757468,0.9125187312687313,0.003494501870115014,0.9624634995998008,0.0020196094000418446,0.6849725274725275,0.00830490232916002,0.8406305969879272,0.009098964467614138,0.8481793206793207,0.0019678521369670327,0.8965623785555105,0.0026561631527321707,0.16320679320679318,0.00803896766768894,31.0,30.0
32,xgb_gain,soft,xgboost,0.903402847152847,0.003184599185910937,0.9573796068442049,0.002612962969917294,0.9125187312687313,0.003494501870115014,0.9624634995998008,0.0020196094000418446,0.6875462037962038,0.00996352526344139,0.8402372229418933,0.00829775411943812,0.8481793206793207,0.0019678521369670327,0.8965623785555105,0.0026561631527321707,0.16063311688311682,0.009635440597273849,32.0,31.0
33,xgb_gain,soft,xgboost,0.9031655844155845,0.003202588583572486,0.9574329532231006,0.002586224693700281,0.9125187312687313,0.003494501870115014,0.9624634995998008,0.0020196094000418446,0.6872652347652347,0.010018578361338008,0.8403243141723411,0.009039258126620753,0.8481793206793207,0.0019678521369670327,0.8965623785555105,0.0026561631527321707,0.1609140859140859,0.01017857941524163,33.0,33.0
1,xgb_gain,strict,xgboost,,,,,,,,,,,,,,,,,,,0.0,0.0
2,xgb_gain,strict,xgboost,,,,,,,,,,,,,,,,,,,0.0,0.0
3,xgb_gain,strict,xgboost,,,,,,,,,,,,,,,,,,,0.0,0.0
4,xgb_gain,strict,xgboost,,,,,,,,,,,,,,,,,,,0.0,0.0
5,xgb_gain,strict,xgboost,0.8410214785214786,0.003716759123001991,0.893108028335301,0.0035403624005169595,0.8722402597402598,0.003633234814829867,0.9258872667666997,0.0025631379238203484,0.8329982517482517,0.003427247795108272,0.8787817163480875,0.0023840950660510567,0.8273801198801198,0.0032201535693946026,0.8639860548417616,0.0030380315636588727,0.006207542457542415,0.004610513899944505,3.0,3.0
6,xgb_gain,strict,xgboost,0.8410214785214786,0.003716759123001991,0.893108028335301,0.0035403624005169595,0.8722402597402598,0.003633234814829867,0.9258872667666997,0.0025631379238203484,0.8329982517482517,0.003427247795108272,0.8787817163480875,0.0023840950660510567,0.8273801198801198,0.0032201535693946026,0.8639860548417616,0.0030380315636588727,0.006207542457542415,0.004610513899944505,3.0,3.0
7,xgb_gain,strict,xgboost,0.8410214785214786,0.003716759123001991,0.893108028335301,0.0035403624005169595,0.8722402597402598,0.003633234814829867,0.9258872667666997,0.0025631379238203484,0.8329982517482517,0.003427247795108272,0.8787817163480875,0.0023840950660510567,0.8273801198801198,0.0032201535693946026,0.8639860548417616,0.0030380315636588727,0.006207542457542415,0.004610513899944505,3.0,3.0
8,xgb_gain,strict,xgboost,0.8410214785214786,0.003716759123001991,0.893108028335301,0.0035403624005169595,0.8722402597402598,0.003633234814829867,0.9258872667666997,0.0025631379238203484,0.8329982517482517,0.003427247795108272,0.8787817163480875,0.0023840950660510567,0.8273801198801198,0.0032201535693946026,0.8639860548417616,0.0030380315636588727,0.006207542457542415,0.004610513899944505,3.0,3.0
9,xgb_gain,strict,xgboost,0.8486888111888111,0.004241518750407282,0.8997717504772949,0.003452329974407113,0.8785027472527472,0.00406311031493417,0.9306040628327716,0.0027964231735671608,0.8154208291708291,0.008211579504247599,0.8814172583161094,0.004975304492232239,0.8317544955044955,0.0016995282597927412,0.8753320776376471,0.0018394907502936543,0.01667832167832161,0.007749156086815679,4.0,4.0
10,xgb_gain,strict,xgboost,0.8486888111888111,0.004241518750407282,0.8997717504772949,0.003452329974407113,0.8785027472527472,0.00406311031493417,0.9306040628327716,0.0027964231735671608,0.8154208291708291,0.008211579504247599,0.8814172583161094,0.004975304492232239,0.8317544955044955,0.0016995282597927412,0.8753320776376471,0.0018394907502936543,0.01667832167832161,0.007749156086815679,4.0,4.0
11,xgb_gain,strict,xgboost,0.8486888111888111,0.004241518750407282,0.8997717504772949,0.003452329974407113,0.8785027472527472,0.00406311031493417,0.9306040628327716,0.0027964231735671608,0.8154208291708291,0.008211579504247599,0.8814172583161094,0.004975304492232239,0.8317544955044955,0.0016995282597927412,0.8753320776376471,0.0018394907502936543,0.01667832167832161,0.007749156086815679,4.0,4.0
12,xgb_gain,strict,xgboost,0.8486888111888111,0.004241518750407282,0.8997717504772949,0.003452329974407113,0.8785027472527472,0.00406311031493417,0.9306040628327716,0.0027964231735671608,0.8154208291708291,0.008211579504247599,0.8814172583161094,0.004975304492232239,0.8317544955044955,0.0016995282597927412,0.8753320776376471,0.0018394907502936543,0.01667832167832161,0.007749156086815679,4.0,4.0
13,xgb_gain,strict,xgboost,0.8592782217782219,0.003485901203779144,0.9278459131403063,0.002965017450456913,0.8905282217782219,0.004090248550006916,0.941728123899078,0.002623961925214558,0.8190771728271729,0.008359012905979136,0.8881734819251678,0.0037401142549575122,0.8393444055944055,0.0025227478863854894,0.8751644388328954,0.003948373899008106,0.020267232767232714,0.007889368233717676,5.0,5.0
14,xgb_gain,strict,xgboost,0.8614947552447552,0.0036585315936126035,0.9283922823555066,0.003027626127096521,0.8979020979020979,0.003864529670021958,0.947585013637711,0.002292390165350156,0.8400649350649351,0.009323786486537183,0.8958325856835472,0.004768686138299363,0.8437062937062937,0.0023189924562953125,0.8853935747070112,0.0029457488532188252,0.007524975024974954,0.0056239507970950895,6.0,6.0
15,xgb_gain,strict,xgboost,0.8614947552447552,0.0036585315936126035,0.9283922823555066,0.003027626127096521,0.8979020979020979,0.003864529670021958,0.947585013637711,0.002292390165350156,0.8400649350649351,0.009323786486537183,0.8958325856835472,0.004768686138299363,0.8437062937062937,0.0023189924562953125,0.8853935747070112,0.0029457488532188252,0.007524975024974954,0.0056239507970950895,6.0,6.0
16,xgb_gain,strict,xgboost,0.877204045954046,0.0024400817357609034,0.9390656920502076,0.0028342998560167043,0.8984453046953046,0.0029680750144532096,0.9479295320688303,0.0022227975857831623,0.7347352647352647,0.013065951495103121,0.8688555867209713,0.006675296891204345,0.8450049950049949,0.0014820902342936443,0.8886183211768252,0.002842297344259458,0.11026973026973023,0.01297020362374136,7.0,7.0
17,xgb_gain,strict,xgboost,0.8816183816183816,0.003654205033718693,0.9448834475963597,0.0026703750435802852,0.9068868631368632,0.002740754842403079,0.9549103914941203,0.002006142265077923,0.7407205294705295,0.014856880875069235,0.8731158226139495,0.00634838425638725,0.8485501998001999,0.0017432020353801015,0.8917120183762292,0.0033758047874332623,0.10782967032967028,0.014973358726072791,8.0,8.0
18,xgb_gain,strict,xgboost,0.8816183816183816,0.003654205033718693,0.9448834475963597,0.0026703750435802852,0.9068868631368632,0.002740754842403079,0.9549103914941203,0.002006142265077923,0.7407205294705295,0.014856880875069235,0.8731158226139495,0.00634838425638725,0.8485501998001999,0.0017432020353801015,0.8917120183762292,0.0033758047874332623,0.10782967032967028,0.014973358726072791,8.0,8.0
19,xgb_gain,strict,xgboost,0.8816183816183816,0.003654205033718693,0.9448834475963597,0.0026703750435802852,0.9068868631368632,0.002740754842403079,0.9549103914941203,0.002006142265077923,0.7407205294705295,0.014856880875069235,0.8731158226139495,0.00634838425638725,0.8485501998001999,0.0017432020353801015,0.8917120183762292,0.0033758047874332623,0.10782967032967028,0.014973358726072791,8.0,8.0
20,xgb_gain,strict,xgboost,0.8858828671328671,0.0034469237180810635,0.9477147415521541,0.002578475953601314,0.9077235264735265,0.0029773515225061083,0.9575603779337545,0.0017470731369196566,0.7425137362637362,0.019671987139118805,0.8701148229891986,0.006443987192441688,0.8471915584415584,0.0015480375394862948,0.889583218854073,0.0032519568505931288,0.10467782217782215,0.01977091353116336,9.0,9.0
21,xgb_gain,strict,xgboost,0.893774975024975,0.0031241841737898817,0.9535806117583714,0.0025608287423640494,0.9083104395604396,0.0030008002457099035,0.9583808580280859,0.0018646308396386738,0.7166433566433567,0.01642463116794278,0.8523578277366989,0.00765087899652543,0.8478546453546454,0.0010463156586669026,0.8923378041788382,0.0027169396674938608,0.13121128871128868,0.016389444522633547,10.0,10.0
